49493731,"4825 S DREXEL, Chicago, IL, ",Match,Non_Exact,"4825 S DREXEL BLVD, CHICAGO, IL, 60615","-87.60384,41.80722",111770983,L
49493963,"4430 S DREXEL BLVD, Chicago, IL, ",Match,Exact,"4430 S DREXEL BLVD, CHICAGO, IL, 60653","-87.604485,41.814404",111770943,R
49493964,"4420 S DREXEL BLVD, Chicago, IL, ",Match,Exact,"4420 S DREXEL BLVD, CHICAGO, IL, 60653","-87.604485,41.81456",111770943,R
49494435,"4917 S DREXEL, Chicago, IL, ",Match,Non_Exact,"4917 S DREXEL BLVD, CHICAGO, IL, 60615","-87.603806,41.805527",111770985,L
49494437,"4915 S DREXEL, Chicago, IL, ",Match,Non_Exact,"4915 S DREXEL BLVD, CHICAGO, IL, 60615","-87.603806,41.805557",111770985,L
49494439,"4905 S DREXEL, Chicago, IL, ",Match,Non_Exact,"4905 S DREXEL BLVD, CHICAGO, IL, 60615","-87.603806,41.805717",111770985,L
49494456,"4919 S DREXEL, Chicago, IL, ",Match,Non_Exact,"4919 S DREXEL BLVD, CHICAGO, IL, 60615","-87.603806,41.805492",111770985,L
49494468,"4536 S DREXEL, Chicago, IL, ",Match,Non_Exact,"4536 S DREXEL BLVD, CHICAGO, IL, 60653","-87.60444,41.81248",111770946,R
49494470,"4826 S DREXEL, Chicago, IL, ",Match,Non_Exact,"4826 S DREXEL BLVD, CHICAGO, IL, 60615","-87.60386,41.807346",111770983,R
49495487,"1562 N WELLS, Chicago, IL, ",Match,Non_Exact,"1562 N WELLS ST, CHICAGO, IL, 60610","-87.63469,41.910328",639798875,L
49497380,"2274 N LINCOLN, Chicago, IL, ",Match,Non_Exact,"2274 N LINCOLN AVE, CHICAGO, IL, 60614","-87.6457,41.92325",605242720,L
49498539,"1616 N WELLS, Chicago, IL, ",Match,Non_Exact,"1616 N WELLS ST, CHICAGO, IL, 60614","-87.63475,41.912117",630132034,R
49500253,"4010 W 26TH ST, Chicago, IL, ",Match,Exact,"4010 W 26TH ST, CHICAGO, IL, 60623","-87.72521,41.844254",111799157,R
49504277,"1513 E MARQUETTE RD, Chicago, IL, ",Match,Exact,"1513 E MARQUETTE RD, CHICAGO, IL, 60637","-87.58849,41.77515",605535163,R
49509288,"7357 S SOUTH SHORE DR, Chicago, IL, ",Match,Exact,"7357 S SOUTH SHORE DR, CHICAGO, IL, 60649","-87.55971,41.76315",111775783,L
49511680,"869 N MILWAUKEE, Chicago, IL, ",Match,Non_Exact,"869 N MILWAUKEE AVE, CHICAGO, IL, 60642","-87.65747,41.89758",111765310,R
49511960,"2325 W WARREN BLVD, Chicago, IL, ",Match,Exact,"2325 W WARREN BLVD, CHICAGO, IL, 60612","-87.68469,41.8821",111763949,L
49512504,"2327 W AUGUSTA, Chicago, IL, ",Match,Non_Exact,"2327 W AUGUSTA BLVD, CHICAGO, IL, 60622","-87.6853,41.8994",605048144,L
49512854,"1421 W AUGUSTA, Chicago, IL, ",Match,Non_Exact,"1421 W AUGUSTA BLVD, CHICAGO, IL, 60642","-87.663574,41.899765",605069471,L
49515731,"1542 N WELLS, Chicago, IL, ",Match,Non_Exact,"1542 N WELLS ST, CHICAGO, IL, 60610","-87.63468,41.910034",639798875,L
49519733,"3319 W MARQUETTE RD, Chicago, IL, ",Match,Exact,"3319 W MARQUETTE RD, CHICAGO, IL, 60629","-87.70657,41.771614",111816858,L
49519740,"3331 W MARQUETTE RD, Chicago, IL, ",Match,Exact,"3331 W MARQUETTE RD, CHICAGO, IL, 60629","-87.70689,41.771606",111816858,L
49519743,"3301 W MARQUETTE ROAD, Chicago, IL, ",Match,Exact,"3301 W MARQUETTE RD, CHICAGO, IL, 60629","-87.7061,41.77162",111816858,L
49522994,"4078 W 26TH ST, Chicago, IL, ",Match,Exact,"4078 W 26TH ST, CHICAGO, IL, 60623","-87.72739,41.844223",111799147,R
49546964,"2740 N ELSTON, Chicago, IL, ",Match,Non_Exact,"2740 N ELSTON AVE, CHICAGO, IL, 60647","-87.68645,41.93123",618052901,L
49552778,"1344 N WELLS, Chicago, IL, ",Match,Non_Exact,"1344 N WELLS ST, CHICAGO, IL, 60610","-87.6346,41.907146",111767554,L
49552781,"921 W ARMITAGE, Chicago, IL, ",Match,Non_Exact,"921 W ARMITAGE AVE, CHICAGO, IL, 60614","-87.6518,41.918125",605243727,L
49576715,"3306 N SOUTH PORT, Chicago, IL, ",Match,Non_Exact,"3306 N SOUTHPORT AVE, CHICAGO, IL, 60657","-87.66388,41.94182",111762296,L
49580915,"908 W ARMITAGE, Chicago, IL, ",Match,Non_Exact,"908 W ARMITAGE AVE, CHICAGO, IL, 60614","-87.65151,41.91814",605243726,R
49581690,"1246 N WELLS, Chicago, IL, ",Match,Non_Exact,"1246 N WELLS ST, CHICAGO, IL, 60610","-87.63453,41.90512",111768371,L
49593467,"4625 S DREXEL, Chicago, IL, ",Match,Non_Exact,"4625 S DREXEL BLVD, CHICAGO, IL, 60653","-87.60391,41.810608",605499744,L
49676157,"4700 N LAKE SHORE DR, Chicago, IL, ",Match,Non_Exact,"4700 S LAKE SHORE DR, CHICAGO, IL, 60653","-87.5892,41.81058",111771600,R
49736618,"1241 S WABASH, Chicago, IL, ",Match,Non_Exact,"1241 S WABASH AVE, CHICAGO, IL, 60605","-87.62581,41.866676",616790597,L
49756349,"1614 N WELLS, Chicago, IL, ",Match,Non_Exact,"1614 N WELLS ST, CHICAGO, IL, 60614","-87.63475,41.91211",630132034,R
49758207,"1645 N WELLS, Chicago, IL, ",Match,Non_Exact,"1645 N WELLS ST, CHICAGO, IL, 60614","-87.63474,41.91233",630132034,L
49759821,"3310 W MARQUETTE ROAD, Chicago, IL, ",Match,Exact,"3310 W MARQUETTE RD, CHICAGO, IL, 60629","-87.70579,41.771637",111816858,R
49759822,"3325 W MARQUETTE ROAD, Chicago, IL, ",Match,Exact,"3325 W MARQUETTE RD, CHICAGO, IL, 60629","-87.706726,41.77161",111816858,L
49759823,"3239 W MARQUETTE ROAD, Chicago, IL, ",Match,Exact,"3239 W MARQUETTE RD, CHICAGO, IL, 60629","-87.70415,41.771652",111819455,L
49767244,"4030 N ELSTON, Chicago, IL, ",Match,Non_Exact,"4030 N ELSTON AVE, CHICAGO, IL, 60618","-87.72005,41.9543",111756792,L
49767245,"4030 N ELSTON, Chicago, IL, ",Match,Non_Exact,"4030 N ELSTON AVE, CHICAGO, IL, 60618","-87.72005,41.9543",111756792,L
49767246,"4030 N ELSTON, Chicago, IL, ",Match,Non_Exact,"4030 N ELSTON AVE, CHICAGO, IL, 60618","-87.72005,41.9543",111756792,L
49782555,"1623 N HALSTED, Chicago, IL, ",Match,Non_Exact,"1623 N HALSTED ST, CHICAGO, IL, 60614","-87.64829,41.91172",111767156,R
49802313,"4511 W 55TH ST, Chicago, IL, ",Match,Exact,"4511 W 55TH ST, CHICAGO, IL, 60632","-87.73588,41.793087",111800297,L
