GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Car, truck, or van:","Margin of Error; Car, truck, or van:","Estimate; Car, truck, or van: - Drove alone","Margin of Error; Car, truck, or van: - Drove alone","Estimate; Car, truck, or van: - Carpooled:","Margin of Error; Car, truck, or van: - Carpooled:","Estimate; Car, truck, or van: - Carpooled: - In 2-person carpool","Margin of Error; Car, truck, or van: - Carpooled: - In 2-person carpool","Estimate; Car, truck, or van: - Carpooled: - In 3-person carpool","Margin of Error; Car, truck, or van: - Carpooled: - In 3-person carpool","Estimate; Car, truck, or van: - Carpooled: - In 4-person carpool","Margin of Error; Car, truck, or van: - Carpooled: - In 4-person carpool","Estimate; Car, truck, or van: - Carpooled: - In 5- or 6-person carpool","Margin of Error; Car, truck, or van: - Carpooled: - In 5- or 6-person carpool","Estimate; Car, truck, or van: - Carpooled: - In 7-or-more-person carpool","Margin of Error; Car, truck, or van: - Carpooled: - In 7-or-more-person carpool",Estimate; Public transportation (excluding taxicab):,Margin of Error; Public transportation (excluding taxicab):,Estimate; Public transportation (excluding taxicab): - Bus or trolley bus,Margin of Error; Public transportation (excluding taxicab): - Bus or trolley bus,Estimate; Public transportation (excluding taxicab): - Streetcar or trolley car (carro publico in Puerto Rico),Margin of Error; Public transportation (excluding taxicab): - Streetcar or trolley car (carro publico in Puerto Rico),Estimate; Public transportation (excluding taxicab): - Subway or elevated,Margin of Error; Public transportation (excluding taxicab): - Subway or elevated,Estimate; Public transportation (excluding taxicab): - Railroad,Margin of Error; Public transportation (excluding taxicab): - Railroad,Estimate; Public transportation (excluding taxicab): - Ferryboat,Margin of Error; Public transportation (excluding taxicab): - Ferryboat,Estimate; Taxicab,Margin of Error; Taxicab,Estimate; Motorcycle,Margin of Error; Motorcycle,Estimate; Bicycle,Margin of Error; Bicycle,Estimate; Walked,Margin of Error; Walked,Estimate; Other means,Margin of Error; Other means,Estimate; Worked at home,Margin of Error; Worked at home
1400000US17031815000,17031815000,"Census Tract 8150, Cook County, Illinois",1912,289,1646,276,1384,253,262,114,202,107,0,11,49,52,11,19,0,11,164,82,70,66,16,24,28,31,50,43,0,11,0,11,0,11,0,11,53,53,0,11,49,59
1400000US17031815100,17031815100,"Census Tract 8151, Cook County, Illinois",1900,301,1728,296,1225,267,503,179,350,143,85,78,68,67,0,11,0,11,92,76,62,61,0,11,30,32,0,11,0,11,0,11,0,11,15,27,39,34,25,44,1,2
1400000US17031815200,17031815200,"Census Tract 8152, Cook County, Illinois",2994,350,2445,353,2195,323,250,144,183,129,67,71,0,15,0,15,0,15,390,183,151,118,48,73,50,45,141,115,0,15,0,15,10,19,23,41,55,58,0,15,71,90
1400000US17031815300,17031815300,"Census Tract 8153, Cook County, Illinois",1871,282,1465,244,1228,260,237,116,190,110,0,11,47,56,0,11,0,11,280,136,92,69,0,11,66,50,122,111,0,11,0,11,0,11,0,11,78,57,0,11,48,34
1400000US17031815400,17031815400,"Census Tract 8154, Cook County, Illinois",2768,295,2043,330,1893,321,150,105,60,58,90,89,0,15,0,15,0,15,413,139,93,79,0,15,49,59,271,119,0,15,0,15,0,15,0,15,152,107,0,15,160,102
1400000US17031815500,17031815500,"Census Tract 8155, Cook County, Illinois",4005,617,3536,621,2941,574,595,307,559,306,0,15,0,15,36,59,0,15,273,132,189,149,0,15,0,15,84,66,0,15,0,15,0,15,25,41,110,85,33,40,28,32
1400000US17031815600,17031815600,"Census Tract 8156, Cook County, Illinois",2410,320,2206,313,1941,324,265,133,265,133,0,15,0,15,0,15,0,15,62,64,40,50,0,15,22,37,0,15,0,15,0,15,0,15,0,15,53,59,0,15,89,87
1400000US17031815701,17031815701,"Census Tract 8157.01, Cook County, Illinois",1795,176,1443,185,1306,161,137,71,91,60,29,29,0,11,17,17,0,11,228,66,25,23,0,11,44,33,159,53,0,11,0,11,0,11,9,14,13,14,11,17,91,52
1400000US17031815702,17031815702,"Census Tract 8157.02, Cook County, Illinois",2465,250,1695,272,1614,279,81,53,33,38,0,15,26,27,22,27,0,15,559,193,155,151,0,15,55,44,349,112,0,15,0,15,0,15,26,31,33,36,0,15,152,78
1400000US17031815800,17031815800,"Census Tract 8158, Cook County, Illinois",587,64,454,78,432,79,22,15,22,15,0,11,0,11,0,11,0,11,52,22,0,11,0,11,5,8,47,21,0,11,0,11,0,11,8,9,0,11,0,11,73,50
1400000US17031815900,17031815900,"Census Tract 8159, Cook County, Illinois",2608,345,1572,274,1522,267,50,56,50,56,0,11,0,11,0,11,0,11,811,242,189,111,0,11,395,158,227,163,0,11,0,11,0,11,0,11,66,50,0,11,159,94
1400000US17031816000,17031816000,"Census Tract 8160, Cook County, Illinois",2032,238,1432,233,1277,227,155,97,141,97,14,19,0,11,0,11,0,11,348,101,56,49,0,11,278,93,14,16,0,11,0,11,7,11,0,11,63,37,3,6,179,71
1400000US17031816100,17031816100,"Census Tract 8161, Cook County, Illinois",3116,299,2054,336,1923,312,131,84,93,61,26,37,0,15,12,20,0,15,777,217,251,156,0,15,321,136,205,118,0,15,0,15,0,15,15,24,106,75,0,15,164,77
1400000US17031816200,17031816200,"Census Tract 8162, Cook County, Illinois",1563,216,1418,214,1273,207,145,79,114,62,24,26,7,12,0,11,0,11,72,50,53,46,0,11,13,22,6,11,0,11,0,11,8,12,0,11,32,30,0,11,33,29
1400000US17031816300,17031816300,"Census Tract 8163, Cook County, Illinois",2584,220,2317,209,1945,187,372,130,294,98,69,86,9,14,0,15,0,15,90,75,31,45,0,15,52,59,7,12,0,15,0,15,0,15,0,15,82,51,17,17,78,34
1400000US17031816401,17031816401,"Census Tract 8164.01, Cook County, Illinois",2430,352,2164,340,1806,250,358,201,319,192,39,44,0,15,0,15,0,15,53,54,34,43,0,15,19,31,0,15,0,15,0,15,0,15,23,28,52,43,31,37,107,69
1400000US17031816402,17031816402,"Census Tract 8164.02, Cook County, Illinois",1892,253,1749,239,1328,202,421,230,304,174,46,55,47,66,18,30,6,11,65,57,65,57,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,59,60,19,28
1400000US17031816500,17031816500,"Census Tract 8165, Cook County, Illinois",2052,280,1830,280,1578,268,252,154,212,139,40,52,0,11,0,11,0,11,60,51,44,41,0,11,16,26,0,11,0,11,0,11,14,21,12,19,103,66,0,11,33,44
1400000US17031816600,17031816600,"Census Tract 8166, Cook County, Illinois",1925,248,1811,239,1498,220,313,138,280,137,27,31,6,11,0,11,0,11,65,53,65,53,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,12,26,27,15,19
1400000US17031816700,17031816700,"Census Tract 8167, Cook County, Illinois",1412,125,1309,130,1089,109,220,93,160,80,15,23,38,40,0,11,7,11,25,22,25,22,0,11,0,11,0,11,0,11,0,11,0,11,0,11,24,16,13,19,41,31
1400000US17031816800,17031816800,"Census Tract 8168, Cook County, Illinois",2526,202,2239,220,2079,211,160,79,138,75,10,15,8,13,4,7,0,15,107,71,15,22,0,15,85,71,7,12,0,15,0,15,0,15,0,15,94,98,29,46,57,40
1400000US17031816900,17031816900,"Census Tract 8169, Cook County, Illinois",2628,291,2253,289,2079,280,174,83,157,84,17,21,0,15,0,15,0,15,255,125,150,112,0,15,18,16,87,77,0,15,22,24,0,15,0,15,42,47,21,24,35,30
1400000US17031817000,17031817000,"Census Tract 8170, Cook County, Illinois",2424,275,2093,263,1753,248,340,155,215,137,92,88,0,15,33,52,0,15,249,94,116,62,15,23,49,62,69,42,0,15,0,15,0,15,0,15,22,34,0,15,60,54
1400000US17031817101,17031817101,"Census Tract 8171.01, Cook County, Illinois",2130,268,1725,255,1359,241,366,160,286,141,16,25,64,96,0,11,0,11,274,110,175,93,0,11,88,70,11,17,0,11,27,43,0,11,25,29,48,50,10,14,21,33
1400000US17031817102,17031817102,"Census Tract 8171.02, Cook County, Illinois",1670,249,1483,264,1444,258,39,31,23,25,7,10,0,11,9,15,0,11,112,57,33,38,0,11,79,50,0,11,0,11,0,11,0,11,10,15,53,58,0,11,12,20
1400000US17031817200,17031817200,"Census Tract 8172, Cook County, Illinois",1486,276,1211,253,1067,248,144,69,144,69,0,11,0,11,0,11,0,11,92,70,73,61,0,11,19,30,0,11,0,11,37,53,0,11,0,11,62,65,51,65,33,43
1400000US17031817300,17031817300,"Census Tract 8173, Cook County, Illinois",938,174,788,178,696,170,92,45,78,42,5,9,0,11,0,11,9,13,93,56,70,46,0,11,23,28,0,11,0,11,0,11,0,11,6,9,13,19,0,11,38,34
1400000US17031817400,17031817400,"Census Tract 8174, Cook County, Illinois",1807,237,1509,288,1256,207,253,163,247,163,2,5,4,8,0,11,0,11,146,94,66,63,0,11,73,68,7,11,0,11,25,39,0,11,0,11,58,46,0,11,69,53
1400000US17031817500,17031817500,"Census Tract 8175, Cook County, Illinois",1509,218,1274,214,1024,179,250,133,171,125,45,44,6,13,28,40,0,11,143,80,78,61,0,11,37,33,28,30,0,11,14,21,0,11,0,11,49,45,0,11,29,35
1400000US17031817600,17031817600,"Census Tract 8176, Cook County, Illinois",1658,204,1392,209,1363,195,29,35,9,17,0,11,0,11,20,33,0,11,96,61,35,28,0,11,61,48,0,11,0,11,0,11,0,11,0,11,79,54,38,48,53,50
1400000US17031817700,17031817700,"Census Tract 8177, Cook County, Illinois",1863,293,1645,274,1522,277,123,72,80,57,37,34,0,15,6,10,0,15,124,79,54,65,0,15,70,52,0,15,0,15,0,15,0,15,0,15,37,30,14,22,43,37
1400000US17031817900,17031817900,"Census Tract 8179, Cook County, Illinois",2400,272,1747,321,1663,308,84,100,84,100,0,15,0,15,0,15,0,15,321,173,287,179,0,15,34,42,0,15,0,15,0,15,0,15,50,79,108,108,0,15,174,180
1400000US17031818000,17031818000,"Census Tract 8180, Cook County, Illinois",2085,205,1853,201,1677,199,176,87,166,82,10,16,0,11,0,11,0,11,158,64,25,28,0,11,127,61,6,10,0,11,0,11,0,11,0,11,30,27,0,11,44,40
1400000US17031818100,17031818100,"Census Tract 8181, Cook County, Illinois",1098,105,1019,107,885,114,134,55,97,61,37,37,0,11,0,11,0,11,24,19,0,11,0,11,5,8,19,16,0,11,0,11,0,11,0,11,38,28,0,11,17,19
1400000US17031818200,17031818200,"Census Tract 8182, Cook County, Illinois",2263,168,1973,184,1833,176,140,80,90,63,4,10,25,39,21,26,0,11,185,80,38,38,0,11,97,64,50,36,0,11,0,11,0,11,8,13,28,36,0,11,69,41
1400000US17031818300,17031818300,"Census Tract 8183, Cook County, Illinois",2678,308,2477,320,2229,303,248,203,248,203,0,15,0,15,0,15,0,15,146,94,66,67,0,15,65,65,0,15,15,20,0,15,0,15,0,15,11,16,0,15,44,41
1400000US17031818401,17031818401,"Census Tract 8184.01, Cook County, Illinois",1751,223,1448,225,1354,220,94,71,94,71,0,11,0,11,0,11,0,11,69,44,0,11,0,11,11,17,58,44,0,11,0,11,0,11,23,38,36,46,48,69,127,92
1400000US17031818402,17031818402,"Census Tract 8184.02, Cook County, Illinois",1499,154,1305,158,1241,154,64,51,64,51,0,11,0,11,0,11,0,11,87,60,40,52,0,11,37,33,10,15,0,11,0,11,0,11,0,11,9,14,28,31,70,48
1400000US17031818500,17031818500,"Census Tract 8185, Cook County, Illinois",2531,226,2262,246,1984,301,278,167,278,167,0,15,0,15,0,15,0,15,86,62,0,15,0,15,59,55,27,29,0,15,39,62,0,15,9,20,22,35,18,28,95,76
1400000US17031818600,17031818600,"Census Tract 8186, Cook County, Illinois",2414,221,2116,218,1833,254,283,144,267,144,0,11,0,11,0,11,16,27,149,97,2,4,0,11,31,47,116,81,0,11,0,11,0,11,11,18,17,27,15,23,106,63
1400000US17031818700,17031818700,"Census Tract 8187, Cook County, Illinois",1972,164,1662,180,1633,181,29,23,29,23,0,11,0,11,0,11,0,11,234,94,14,19,0,11,9,15,206,92,5,10,0,11,0,11,9,14,28,30,3,8,36,24
1400000US17031818800,17031818800,"Census Tract 8188, Cook County, Illinois",2532,244,2195,251,2053,252,142,105,88,76,45,58,9,20,0,15,0,15,216,91,15,24,0,15,49,61,152,71,0,15,0,15,0,15,0,15,31,37,16,23,74,79
1400000US17031818900,17031818900,"Census Tract 8189, Cook County, Illinois",2206,186,1827,179,1694,173,133,122,133,122,0,11,0,11,0,11,0,11,211,99,12,15,0,11,8,13,191,96,0,11,0,11,0,11,20,27,35,31,9,14,104,68
1400000US17031819000,17031819000,"Census Tract 8190, Cook County, Illinois",1872,183,1283,152,1168,146,115,63,87,54,19,21,0,11,9,14,0,11,335,85,28,41,0,11,14,25,293,74,0,11,0,11,0,11,0,11,30,28,18,21,206,78
1400000US17031819100,17031819100,"Census Tract 8191, Cook County, Illinois",2125,246,1870,240,1706,228,164,87,118,68,0,11,46,59,0,11,0,11,187,93,69,83,0,11,0,11,118,70,0,11,0,11,0,11,0,11,14,22,14,16,40,21
1400000US17031819200,17031819200,"Census Tract 8192, Cook County, Illinois",2752,358,2413,351,2253,352,160,125,93,65,11,18,56,90,0,15,0,15,151,115,36,36,0,15,0,15,115,110,0,15,16,26,0,15,43,68,87,79,0,15,42,51
1400000US17031819300,17031819300,"Census Tract 8193, Cook County, Illinois",1387,171,1264,173,1165,159,99,77,78,74,21,33,0,11,0,11,0,11,69,44,0,11,0,11,0,11,69,44,0,11,0,11,0,11,5,9,0,11,6,9,43,39
1400000US17031819400,17031819400,"Census Tract 8194, Cook County, Illinois",2911,358,2508,415,2214,450,294,175,199,129,95,83,0,15,0,15,0,15,207,105,26,42,0,15,0,15,181,82,0,15,0,15,0,15,18,26,12,19,71,78,95,113
1400000US17031819500,17031819500,"Census Tract 8195, Cook County, Illinois",1277,184,851,161,844,163,7,13,0,11,7,13,0,11,0,11,0,11,287,86,0,11,0,11,0,11,287,86,0,11,0,11,0,11,0,11,49,34,9,14,81,73
1400000US17031819600,17031819600,"Census Tract 8196, Cook County, Illinois",1781,130,1223,141,1175,144,48,40,16,18,32,33,0,11,0,11,0,11,341,83,20,19,7,11,9,14,305,80,0,11,0,11,0,11,20,18,40,28,0,11,157,68
1400000US17031819700,17031819700,"Census Tract 8197, Cook County, Illinois",2647,150,1742,167,1689,162,53,39,53,39,0,15,0,15,0,15,0,15,511,111,0,15,0,15,21,24,490,115,0,15,9,15,0,15,0,15,125,54,31,35,229,72
1400000US17031819801,17031819801,"Census Tract 8198.01, Cook County, Illinois",2392,166,1336,150,1311,153,25,30,25,30,0,15,0,15,0,15,0,15,714,125,0,15,0,15,12,19,702,125,0,15,0,15,0,15,40,39,117,62,27,30,158,64
1400000US17031819802,17031819802,"Census Tract 8198.02, Cook County, Illinois",1187,97,906,98,822,90,84,44,49,30,0,11,17,22,18,27,0,11,147,46,5,8,0,11,5,8,137,46,0,11,0,11,0,11,12,13,20,15,13,20,89,30
1400000US17031819900,17031819900,"Census Tract 8199, Cook County, Illinois",1525,134,997,132,964,130,33,29,25,25,8,13,0,11,0,11,0,11,303,74,0,11,0,11,0,11,303,74,0,11,0,11,0,11,8,13,99,55,14,18,104,45
1400000US17031820000,17031820000,"Census Tract 8200, Cook County, Illinois",833,116,554,87,521,85,33,21,21,16,4,6,4,6,0,11,4,7,151,45,3,5,4,7,4,6,140,43,0,11,4,6,0,11,0,11,11,10,6,9,107,38
1400000US17031820101,17031820101,"Census Tract 8201.01, Cook County, Illinois",2852,395,2300,354,2144,358,156,108,156,108,0,15,0,15,0,15,0,15,298,141,0,15,0,15,85,93,213,98,0,15,0,15,0,15,22,34,32,42,23,38,177,94
1400000US17031820103,17031820103,"Census Tract 8201.03, Cook County, Illinois",1804,187,1518,187,1488,189,30,28,21,24,9,14,0,11,0,11,0,11,112,49,7,11,0,11,25,22,80,41,0,11,0,11,5,8,9,15,68,47,0,11,92,55
1400000US17031820104,17031820104,"Census Tract 8201.04, Cook County, Illinois",1962,185,1594,167,1490,163,104,67,63,49,15,20,26,41,0,11,0,11,153,73,3,4,0,11,0,11,150,73,0,11,0,11,0,11,0,11,72,56,0,11,143,59
1400000US17031820201,17031820201,"Census Tract 8202.01, Cook County, Illinois",3755,331,3210,323,2825,321,385,175,372,175,0,15,13,20,0,15,0,15,119,64,0,15,0,15,14,22,105,62,0,15,0,15,38,46,0,15,31,35,21,24,336,144
1400000US17031820202,17031820202,"Census Tract 8202.02, Cook County, Illinois",1643,194,1388,168,1210,140,178,80,150,77,26,23,0,11,0,11,2,3,36,28,14,22,0,11,14,14,8,11,0,11,0,11,3,6,103,83,94,46,0,11,19,14
1400000US17031820300,17031820300,"Census Tract 8203, Cook County, Illinois",2208,247,1919,252,1558,197,361,132,297,130,64,44,0,15,0,15,0,15,141,88,84,71,0,15,33,37,24,39,0,15,0,15,0,15,23,36,83,45,0,15,42,39
1400000US17031820400,17031820400,"Census Tract 8204, Cook County, Illinois",2374,294,1914,245,1625,249,289,124,275,125,14,22,0,15,0,15,0,15,73,56,55,49,0,15,18,28,0,15,0,15,0,15,10,15,25,40,301,143,0,15,51,54
1400000US17031820501,17031820501,"Census Tract 8205.01, Cook County, Illinois",3180,301,3043,282,2653,295,390,187,346,184,19,20,23,38,2,5,0,15,59,47,12,11,0,15,18,26,29,34,0,15,0,15,0,15,29,43,31,34,16,26,2,4
1400000US17031820502,17031820502,"Census Tract 8205.02, Cook County, Illinois",2088,270,1805,277,1582,251,223,163,170,139,0,15,41,41,12,19,0,15,57,49,27,43,0,15,30,25,0,15,0,15,0,15,0,15,0,15,72,35,21,24,133,75
1400000US17031820603,17031820603,"Census Tract 8206.03, Cook County, Illinois",2410,277,2085,311,1752,289,333,97,306,90,24,37,0,15,3,8,0,15,186,104,26,26,0,15,112,79,48,54,0,15,0,15,0,15,0,15,87,95,14,16,38,48
1400000US17031820604,17031820604,"Census Tract 8206.04, Cook County, Illinois",1726,269,1671,268,1278,239,393,227,355,229,29,33,9,15,0,11,0,11,31,28,15,22,0,11,0,11,16,30,0,11,0,11,0,11,0,11,9,14,0,11,15,24
1400000US17031820605,17031820605,"Census Tract 8206.05, Cook County, Illinois",1825,332,1622,322,1536,316,86,65,86,65,0,11,0,11,0,11,0,11,167,108,68,58,0,11,61,69,38,59,0,11,0,11,0,11,0,11,0,11,0,11,36,41
1400000US17031820606,17031820606,"Census Tract 8206.06, Cook County, Illinois",1957,233,1762,221,1627,207,135,82,109,78,0,11,10,15,0,11,16,28,78,54,12,19,0,11,21,21,45,42,0,11,0,11,0,11,0,11,11,18,21,33,85,61
1400000US17031820700,17031820700,"Census Tract 8207, Cook County, Illinois",3285,295,2949,347,2507,366,442,157,406,149,36,46,0,15,0,15,0,15,82,71,16,27,0,15,0,15,66,65,0,15,0,15,0,15,0,15,95,75,71,80,88,74
1400000US17031820800,17031820800,"Census Tract 8208, Cook County, Illinois",1864,202,1580,182,1221,149,359,130,258,116,62,39,13,15,11,17,15,23,146,78,61,46,0,11,77,56,8,9,0,11,0,11,5,7,9,14,39,28,7,9,78,74
1400000US17031820901,17031820901,"Census Tract 8209.01, Cook County, Illinois",2251,311,2101,306,1895,312,206,119,192,120,13,15,0,15,1,4,0,15,131,77,51,49,0,15,27,45,53,38,0,15,0,15,1,5,0,15,0,15,0,15,18,23
1400000US17031820902,17031820902,"Census Tract 8209.02, Cook County, Illinois",2093,190,1776,207,1538,218,238,117,88,46,104,90,0,11,46,46,0,11,230,100,78,55,0,11,105,67,47,52,0,11,0,11,0,11,14,22,38,31,0,11,35,25
1400000US17031821001,17031821001,"Census Tract 8210.01, Cook County, Illinois",2194,254,2048,254,1838,232,210,101,159,91,36,46,8,13,7,11,0,15,91,69,44,40,0,15,13,19,34,38,0,15,0,15,0,15,0,15,18,21,0,15,37,34
1400000US17031821002,17031821002,"Census Tract 8210.02, Cook County, Illinois",2387,320,2213,313,1814,241,399,159,296,141,9,13,84,74,10,16,0,15,105,63,45,41,0,15,39,35,21,35,0,15,0,15,0,15,25,43,7,11,21,26,16,18
1400000US17031821101,17031821101,"Census Tract 8211.01, Cook County, Illinois",1953,195,1776,203,1492,189,284,110,264,108,15,22,0,11,5,7,0,11,148,77,10,15,0,11,89,59,49,41,0,11,0,11,0,11,11,17,0,11,0,11,18,18
1400000US17031821102,17031821102,"Census Tract 8211.02, Cook County, Illinois",1765,182,1535,181,1421,208,114,80,103,79,11,16,0,11,0,11,0,11,194,111,130,102,0,11,18,24,46,48,0,11,0,11,0,11,0,11,16,26,0,11,20,20
1400000US17031821200,17031821200,"Census Tract 8212, Cook County, Illinois",2680,373,2038,408,1957,411,81,61,53,48,28,38,0,15,0,15,0,15,395,181,286,159,0,15,43,55,66,61,0,15,0,15,16,26,0,15,59,55,76,105,96,85
1400000US17031821300,17031821300,"Census Tract 8213, Cook County, Illinois",2315,292,1997,281,1841,260,156,93,149,90,7,22,0,15,0,15,0,15,165,105,75,90,0,15,18,30,72,66,0,15,0,15,0,15,0,15,94,74,9,15,50,43
1400000US17031821401,17031821401,"Census Tract 8214.01, Cook County, Illinois",1498,247,1247,217,1157,226,90,99,51,48,39,82,0,11,0,11,0,11,166,118,11,17,0,11,37,37,118,115,0,11,0,11,0,11,0,11,0,11,73,70,12,18
1400000US17031821402,17031821402,"Census Tract 8214.02, Cook County, Illinois",1434,239,1167,217,1042,199,125,75,107,70,18,23,0,11,0,11,0,11,245,101,94,70,0,11,64,45,87,62,0,11,0,11,0,11,0,11,0,11,10,15,12,19
1400000US17031821500,17031821500,"Census Tract 8215, Cook County, Illinois",624,130,447,113,421,114,26,19,7,7,4,6,13,17,0,11,2,3,130,50,39,24,15,17,41,26,35,33,0,11,0,11,0,11,0,11,3,4,0,11,44,29
1400000US17031821600,17031821600,"Census Tract 8216, Cook County, Illinois",1949,184,1614,179,1411,143,203,96,157,86,24,25,10,17,12,19,0,11,278,108,55,52,0,11,91,63,132,70,0,11,0,11,0,11,0,11,9,14,0,11,48,33
1400000US17031821700,17031821700,"Census Tract 8217, Cook County, Illinois",2347,227,2015,213,1835,204,180,102,140,92,25,29,15,22,0,11,0,11,219,79,40,29,0,11,60,44,119,59,0,11,0,11,0,11,0,11,38,34,0,11,75,49
1400000US17031821800,17031821800,"Census Tract 8218, Cook County, Illinois",2743,281,2285,257,2033,248,252,148,209,140,43,52,0,15,0,15,0,15,274,137,18,21,0,15,112,108,144,79,0,15,0,15,0,15,5,9,111,81,17,19,51,42
1400000US17031821900,17031821900,"Census Tract 8219, Cook County, Illinois",2337,255,1935,239,1772,208,163,114,146,113,17,18,0,15,0,15,0,15,203,83,31,36,0,15,32,33,140,62,0,15,0,15,0,15,8,12,90,67,17,20,84,49
1400000US17031822000,17031822000,"Census Tract 8220, Cook County, Illinois",1974,180,1794,188,1721,195,73,62,73,62,0,11,0,11,0,11,0,11,77,45,16,18,8,12,32,32,21,26,0,11,0,11,0,11,0,11,32,29,0,11,71,62
1400000US17031822101,17031822101,"Census Tract 8221.01, Cook County, Illinois",2165,164,1814,186,1593,182,221,92,221,92,0,11,0,11,0,11,0,11,225,101,31,49,0,11,19,21,175,88,0,11,0,11,0,11,14,22,21,20,29,37,62,52
1400000US17031822102,17031822102,"Census Tract 8221.02, Cook County, Illinois",2100,357,1711,333,1564,325,147,122,147,122,0,11,0,11,0,11,0,11,231,137,126,123,0,11,43,45,62,56,0,11,0,11,0,11,0,11,79,70,0,11,79,76
1400000US17031822200,17031822200,"Census Tract 8222, Cook County, Illinois",1831,190,1575,171,1423,158,152,77,137,71,15,22,0,11,0,11,0,11,184,83,8,14,0,11,60,52,116,66,0,11,0,11,0,11,9,15,14,17,27,29,22,21
1400000US17031822301,17031822301,"Census Tract 8223.01, Cook County, Illinois",1482,164,1438,160,1357,157,81,53,57,46,18,21,6,10,0,11,0,11,26,27,6,10,0,11,0,11,20,23,0,11,0,11,0,11,9,14,0,11,0,11,9,12
1400000US17031822302,17031822302,"Census Tract 8223.02, Cook County, Illinois",1808,228,1656,221,1456,211,200,118,190,117,0,11,0,11,10,15,0,11,86,60,16,26,0,11,52,47,18,19,0,11,8,12,0,11,0,11,9,15,29,23,20,23
1400000US17031822400,17031822400,"Census Tract 8224, Cook County, Illinois",2278,275,1984,243,1721,229,263,119,188,108,56,45,13,20,0,15,6,9,133,90,0,15,0,15,0,15,133,90,0,15,0,15,0,15,0,15,0,15,40,68,121,106
1400000US17031822500,17031822500,"Census Tract 8225, Cook County, Illinois",2147,213,1815,213,1636,169,179,115,179,115,0,11,0,11,0,11,0,11,236,98,33,36,0,11,60,42,143,80,0,11,0,11,0,11,0,11,32,33,9,13,55,41
1400000US17031822601,17031822601,"Census Tract 8226.01, Cook County, Illinois",2118,182,1962,184,1836,188,126,58,103,52,23,26,0,11,0,11,0,11,85,56,0,11,0,11,0,11,85,56,0,11,0,11,0,11,0,11,1,4,17,22,53,37
1400000US17031822602,17031822602,"Census Tract 8226.02, Cook County, Illinois",3178,348,2765,346,2564,338,201,110,185,110,0,15,16,26,0,15,0,15,284,146,0,15,0,15,160,135,124,72,0,15,0,15,0,15,0,15,98,123,0,15,31,37
1400000US17031822701,17031822701,"Census Tract 8227.01, Cook County, Illinois",1871,252,1527,252,1494,259,33,43,10,16,0,11,0,11,0,11,23,36,209,104,123,96,0,11,13,21,73,51,0,11,0,11,0,11,0,11,31,35,58,73,46,60
1400000US17031822702,17031822702,"Census Tract 8227.02, Cook County, Illinois",1486,160,1233,143,1125,161,108,82,97,82,11,17,0,11,0,11,0,11,186,80,73,59,31,48,13,21,69,41,0,11,0,11,0,11,0,11,29,26,0,11,38,28
1400000US17031822801,17031822801,"Census Tract 8228.01, Cook County, Illinois",1542,165,1387,158,1260,153,127,62,120,61,0,11,7,12,0,11,0,11,110,51,15,20,0,11,0,11,95,49,0,11,5,10,0,11,0,11,19,17,0,11,21,18
1400000US17031822802,17031822802,"Census Tract 8228.02, Cook County, Illinois",1453,165,1232,168,1165,166,67,46,67,46,0,11,0,11,0,11,0,11,120,63,10,15,0,11,12,17,98,59,0,11,0,11,0,11,9,15,24,27,0,11,68,57
1400000US17031822900,17031822900,"Census Tract 8229, Cook County, Illinois",885,132,814,137,741,136,73,42,42,29,17,16,0,11,14,26,0,11,40,32,26,29,0,11,4,7,10,11,0,11,0,11,0,11,0,11,19,21,6,9,6,9
1400000US17031823001,17031823001,"Census Tract 8230.01, Cook County, Illinois",2622,317,2399,318,2086,297,313,183,125,83,116,140,0,15,0,15,72,74,188,102,12,19,0,15,31,40,145,91,0,15,0,15,0,15,0,15,0,15,11,19,24,29
1400000US17031823002,17031823002,"Census Tract 8230.02, Cook County, Illinois",3177,458,2820,429,2623,418,197,122,182,117,15,25,0,15,0,15,0,15,190,116,9,18,0,15,48,52,133,100,0,15,0,15,20,32,21,38,36,40,35,43,55,53
1400000US17031823101,17031823101,"Census Tract 8231.01, Cook County, Illinois",2295,242,2047,236,1907,230,140,74,90,51,31,38,7,13,12,18,0,11,123,62,24,20,0,11,0,11,99,49,0,11,22,34,0,11,0,11,39,29,8,13,56,70
1400000US17031823102,17031823102,"Census Tract 8231.02, Cook County, Illinois",1693,182,1560,166,1380,168,180,96,138,89,28,30,14,18,0,11,0,11,83,70,34,41,0,11,9,15,40,45,0,11,0,11,0,11,4,7,36,44,10,16,0,11
